,Time,Well,Data,Row,Column,Read,Plate,Sample #,Name
258,0 days 09:25:00,J5,2697,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
259,0 days 09:30:00,J5,2633,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
260,0 days 09:35:00,J5,2650,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
261,0 days 09:40:00,J5,2676,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
262,0 days 09:45:00,J5,2676,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
263,0 days 09:50:00,J5,2618,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
264,0 days 09:55:00,J5,2677,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
265,0 days 10:00:00,J5,2702,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
266,0 days 10:05:00,J5,2724,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
267,0 days 10:10:00,J5,2699,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
268,0 days 10:15:00,J5,2727,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
269,0 days 10:20:00,J5,2829,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
270,0 days 10:25:00,J5,2721,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
271,0 days 10:30:00,J5,2841,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
272,0 days 10:35:00,J5,2717,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
273,0 days 10:40:00,J5,2790,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
274,0 days 10:45:00,J5,2790,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
275,0 days 10:50:00,J5,2779,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
276,0 days 10:55:00,J5,2710,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
277,0 days 11:00:00,J5,2826,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
278,0 days 11:05:00,J5,2775,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
279,0 days 11:10:00,J5,2805,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
280,0 days 11:15:00,J5,2822,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
281,0 days 11:20:00,J5,2818,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
282,0 days 11:25:00,J5,2811,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
283,0 days 11:30:00,J5,2849,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
284,0 days 11:35:00,J5,2807,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
285,0 days 11:40:00,J5,2772,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
286,0 days 11:45:00,J5,2849,J,5,plamGFP-deGFP,Plate 1,2,T7-1-deGFP
