,Time,Well,Data,Row,Column,Read,Plate,Sample #,Name
757,0 days 02:40:00,J13,85828,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
758,0 days 02:45:00,J13,86649,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
759,0 days 02:50:00,J13,86789,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
760,0 days 02:55:00,J13,87495,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
761,0 days 03:00:00,J13,87285,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
762,0 days 03:05:00,J13,87936,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
763,0 days 03:10:00,J13,88488,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
764,0 days 03:15:00,J13,88455,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
765,0 days 03:20:00,J13,88745,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
766,0 days 03:25:00,J13,88892,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
767,0 days 03:30:00,J13,88441,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
768,0 days 03:35:00,J13,89158,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
769,0 days 03:40:00,J13,89608,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
770,0 days 03:45:00,J13,88880,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
771,0 days 03:50:00,J13,89135,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
772,0 days 03:55:00,J13,89114,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
773,0 days 04:00:00,J13,89210,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
774,0 days 04:05:00,J13,89128,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
775,0 days 04:10:00,J13,89597,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
776,0 days 04:15:00,J13,89230,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
777,0 days 04:20:00,J13,89101,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
778,0 days 04:25:00,J13,89035,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
779,0 days 04:30:00,J13,89177,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
780,0 days 04:35:00,J13,88994,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
781,0 days 04:40:00,J13,88886,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
782,0 days 04:45:00,J13,88918,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
783,0 days 04:50:00,J13,88566,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
784,0 days 04:55:00,J13,89202,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
785,0 days 05:00:00,J13,89078,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
786,0 days 05:05:00,J13,88786,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
787,0 days 05:10:00,J13,88732,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
788,0 days 05:15:00,J13,88634,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
789,0 days 05:20:00,J13,88738,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
790,0 days 05:25:00,J13,88409,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
791,0 days 05:30:00,J13,88812,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
792,0 days 05:35:00,J13,88543,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
793,0 days 05:40:00,J13,89311,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
794,0 days 05:45:00,J13,88665,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
795,0 days 05:50:00,J13,87814,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
796,0 days 05:55:00,J13,88107,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
797,0 days 06:00:00,J13,88383,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
798,0 days 06:05:00,J13,88173,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
799,0 days 06:10:00,J13,87930,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
800,0 days 06:15:00,J13,87581,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
801,0 days 06:20:00,J13,88277,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
802,0 days 06:25:00,J13,88529,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
803,0 days 06:30:00,J13,87940,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
804,0 days 06:35:00,J13,88408,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
805,0 days 06:40:00,J13,88207,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
806,0 days 06:45:00,J13,88035,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
807,0 days 06:50:00,J13,88515,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
808,0 days 06:55:00,J13,88557,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
809,0 days 07:00:00,J13,88592,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
810,0 days 07:05:00,J13,88202,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
811,0 days 07:10:00,J13,88526,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
812,0 days 07:15:00,J13,88166,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
813,0 days 07:20:00,J13,88152,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
814,0 days 07:25:00,J13,87724,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
815,0 days 07:30:00,J13,88120,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
816,0 days 07:35:00,J13,87472,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
817,0 days 07:40:00,J13,87557,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
818,0 days 07:45:00,J13,87514,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
819,0 days 07:50:00,J13,88228,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
820,0 days 07:55:00,J13,87601,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
821,0 days 08:00:00,J13,87261,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
822,0 days 08:05:00,J13,87886,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
823,0 days 08:10:00,J13,88031,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
824,0 days 08:15:00,J13,87653,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
825,0 days 08:20:00,J13,87909,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
826,0 days 08:25:00,J13,87732,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
827,0 days 08:30:00,J13,87593,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
828,0 days 08:35:00,J13,87495,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
829,0 days 08:40:00,J13,88026,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
830,0 days 08:45:00,J13,87419,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
831,0 days 08:50:00,J13,87432,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
832,0 days 08:55:00,J13,87704,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
833,0 days 09:00:00,J13,87597,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
834,0 days 09:05:00,J13,87628,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
835,0 days 09:10:00,J13,87372,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
836,0 days 09:15:00,J13,87479,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
837,0 days 09:20:00,J13,87842,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
838,0 days 09:25:00,J13,87232,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
839,0 days 09:30:00,J13,87176,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
840,0 days 09:35:00,J13,87351,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
841,0 days 09:40:00,J13,87347,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
842,0 days 09:45:00,J13,87423,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
843,0 days 09:50:00,J13,87560,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
844,0 days 09:55:00,J13,87191,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
845,0 days 10:00:00,J13,86570,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
846,0 days 10:05:00,J13,87188,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
847,0 days 10:10:00,J13,87222,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
848,0 days 10:15:00,J13,86687,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
849,0 days 10:20:00,J13,87284,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
850,0 days 10:25:00,J13,86967,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
851,0 days 10:30:00,J13,86918,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
852,0 days 10:35:00,J13,86755,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
853,0 days 10:40:00,J13,86765,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
854,0 days 10:45:00,J13,86995,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
855,0 days 10:50:00,J13,87044,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
856,0 days 10:55:00,J13,86658,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
857,0 days 11:00:00,J13,85971,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
858,0 days 11:05:00,J13,87151,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
859,0 days 11:10:00,J13,87073,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
860,0 days 11:15:00,J13,87125,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
861,0 days 11:20:00,J13,86714,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
862,0 days 11:25:00,J13,86656,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
863,0 days 11:30:00,J13,86671,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
864,0 days 11:35:00,J13,86696,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
865,0 days 11:40:00,J13,86765,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
866,0 days 11:45:00,J13,86265,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
867,0 days 11:50:00,J13,86243,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
868,0 days 11:55:00,J13,87043,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
869,0 days 12:00:00,J13,86567,J,13,plamGFP-deGFP,Plate 1,6,T7-6-deGFP
870,0 days 00:00:00,J15,2252,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
871,0 days 00:05:00,J15,3302,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
872,0 days 00:10:00,J15,5184,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
873,0 days 00:15:00,J15,7496,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
874,0 days 00:20:00,J15,10530,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
875,0 days 00:25:00,J15,13873,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
876,0 days 00:30:00,J15,17611,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
877,0 days 00:35:00,J15,21473,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
878,0 days 00:40:00,J15,25007,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
879,0 days 00:45:00,J15,29293,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
880,0 days 00:50:00,J15,33499,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
881,0 days 00:55:00,J15,37683,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
882,0 days 01:00:00,J15,41707,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
883,0 days 01:05:00,J15,45681,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
884,0 days 01:10:00,J15,49809,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
885,0 days 01:15:00,J15,53572,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
886,0 days 01:20:00,J15,57063,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
887,0 days 01:25:00,J15,60603,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
888,0 days 01:30:00,J15,64077,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
889,0 days 01:35:00,J15,67241,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
890,0 days 01:40:00,J15,69910,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
891,0 days 01:45:00,J15,72782,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
892,0 days 01:50:00,J15,74751,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
893,0 days 01:55:00,J15,77281,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
894,0 days 02:00:00,J15,79690,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
895,0 days 02:05:00,J15,80967,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
896,0 days 02:10:00,J15,83157,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
897,0 days 02:15:00,J15,84484,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
898,0 days 02:20:00,J15,85409,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
899,0 days 02:25:00,J15,86734,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
900,0 days 02:30:00,J15,87816,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
901,0 days 02:35:00,J15,88893,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
902,0 days 02:40:00,J15,89959,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
903,0 days 02:45:00,J15,90136,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
904,0 days 02:50:00,J15,91135,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
905,0 days 02:55:00,J15,91634,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
906,0 days 03:00:00,J15,91869,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
907,0 days 03:05:00,J15,92286,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
908,0 days 03:10:00,J15,92613,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
909,0 days 03:15:00,J15,92734,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
910,0 days 03:20:00,J15,92678,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
911,0 days 03:25:00,J15,93208,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
912,0 days 03:30:00,J15,93213,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
913,0 days 03:35:00,J15,93019,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
914,0 days 03:40:00,J15,93075,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
915,0 days 03:45:00,J15,93731,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
916,0 days 03:50:00,J15,93783,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
917,0 days 03:55:00,J15,93053,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
918,0 days 04:00:00,J15,93179,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
919,0 days 04:05:00,J15,93272,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
920,0 days 04:10:00,J15,92990,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
921,0 days 04:15:00,J15,93114,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
922,0 days 04:20:00,J15,93073,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
923,0 days 04:25:00,J15,92845,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
924,0 days 04:30:00,J15,93631,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
925,0 days 04:35:00,J15,92990,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
926,0 days 04:40:00,J15,93358,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
927,0 days 04:45:00,J15,92286,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
928,0 days 04:50:00,J15,93092,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
929,0 days 04:55:00,J15,92855,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
930,0 days 05:00:00,J15,92763,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
931,0 days 05:05:00,J15,92272,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
932,0 days 05:10:00,J15,92733,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
933,0 days 05:15:00,J15,92606,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
934,0 days 05:20:00,J15,92468,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
935,0 days 05:25:00,J15,92892,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
936,0 days 05:30:00,J15,92196,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
937,0 days 05:35:00,J15,92409,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
938,0 days 05:40:00,J15,92763,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
939,0 days 05:45:00,J15,92254,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
940,0 days 05:50:00,J15,92156,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
941,0 days 05:55:00,J15,92293,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
942,0 days 06:00:00,J15,91886,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
943,0 days 06:05:00,J15,91855,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
944,0 days 06:10:00,J15,92880,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
945,0 days 06:15:00,J15,92293,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
946,0 days 06:20:00,J15,92172,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
947,0 days 06:25:00,J15,91624,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
948,0 days 06:30:00,J15,91705,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
949,0 days 06:35:00,J15,92151,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
950,0 days 06:40:00,J15,91524,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
951,0 days 06:45:00,J15,91877,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
952,0 days 06:50:00,J15,91790,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
953,0 days 06:55:00,J15,91727,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
954,0 days 07:00:00,J15,92224,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
955,0 days 07:05:00,J15,92144,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
956,0 days 07:10:00,J15,92639,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
957,0 days 07:15:00,J15,91831,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
958,0 days 07:20:00,J15,91660,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
959,0 days 07:25:00,J15,91923,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
960,0 days 07:30:00,J15,91188,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
961,0 days 07:35:00,J15,91762,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
962,0 days 07:40:00,J15,90908,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
963,0 days 07:45:00,J15,91921,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
964,0 days 07:50:00,J15,91064,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
965,0 days 07:55:00,J15,91188,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
966,0 days 08:00:00,J15,91470,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
967,0 days 08:05:00,J15,91656,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
968,0 days 08:10:00,J15,91284,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
969,0 days 08:15:00,J15,91387,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
970,0 days 08:20:00,J15,91290,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
971,0 days 08:25:00,J15,90937,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
972,0 days 08:30:00,J15,90789,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
973,0 days 08:35:00,J15,91539,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
974,0 days 08:40:00,J15,91226,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
975,0 days 08:45:00,J15,90670,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
976,0 days 08:50:00,J15,91068,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
977,0 days 08:55:00,J15,91409,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
978,0 days 09:00:00,J15,91170,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
979,0 days 09:05:00,J15,90983,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
980,0 days 09:10:00,J15,90564,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
981,0 days 09:15:00,J15,91516,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
982,0 days 09:20:00,J15,91264,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
983,0 days 09:25:00,J15,91200,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
984,0 days 09:30:00,J15,91302,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
985,0 days 09:35:00,J15,90685,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
986,0 days 09:40:00,J15,90959,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
987,0 days 09:45:00,J15,90843,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
988,0 days 09:50:00,J15,91031,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
989,0 days 09:55:00,J15,90556,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
990,0 days 10:00:00,J15,90386,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
991,0 days 10:05:00,J15,90458,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
992,0 days 10:10:00,J15,90510,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
993,0 days 10:15:00,J15,90821,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
994,0 days 10:20:00,J15,89923,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
995,0 days 10:25:00,J15,90676,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
996,0 days 10:30:00,J15,90572,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
997,0 days 10:35:00,J15,90348,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
998,0 days 10:40:00,J15,90364,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
999,0 days 10:45:00,J15,90593,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
1000,0 days 10:50:00,J15,90203,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
1001,0 days 10:55:00,J15,90373,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
1002,0 days 11:00:00,J15,89965,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
1003,0 days 11:05:00,J15,89948,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
1004,0 days 11:10:00,J15,90765,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
1005,0 days 11:15:00,J15,90225,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
1006,0 days 11:20:00,J15,90262,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
1007,0 days 11:25:00,J15,90684,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
1008,0 days 11:30:00,J15,90079,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
1009,0 days 11:35:00,J15,89908,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
1010,0 days 11:40:00,J15,90399,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
1011,0 days 11:45:00,J15,89941,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
1012,0 days 11:50:00,J15,89446,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
1013,0 days 11:55:00,J15,89903,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
1014,0 days 12:00:00,J15,89562,J,15,plamGFP-deGFP,Plate 1,7,T7-7-deGFP
1015,0 days 00:00:00,J17,2042,J,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
1016,0 days 00:05:00,J17,3606,J,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
1017,0 days 00:10:00,J17,6411,J,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
1018,0 days 00:15:00,J17,10527,J,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
1019,0 days 00:20:00,J17,15764,J,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
1020,0 days 00:25:00,J17,21701,J,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
1021,0 days 00:30:00,J17,28588,J,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
1022,0 days 00:35:00,J17,35815,J,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
1023,0 days 00:40:00,J17,43724,J,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
1024,0 days 00:45:00,J17,52111,J,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
1025,0 days 00:50:00,J17,59932,J,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
1026,0 days 00:55:00,J17,68434,J,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
1027,0 days 01:00:00,J17,76961,J,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
1028,0 days 01:05:00,J17,85514,J,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
1029,0 days 01:10:00,J17,93498,J,17,plamGFP-deGFP,Plate 1,8,T7-8-deGFP
