,Time,Well,Data,Row,Column,Read,Plate,Sample #,Name
0,0 days 00:00:00,D3,1759,D,3,plamGFP-deGFP,Plate 1,1,Negative
1,0 days 00:05:00,D3,1574,D,3,plamGFP-deGFP,Plate 1,1,Negative
2,0 days 00:10:00,D3,1540,D,3,plamGFP-deGFP,Plate 1,1,Negative
3,0 days 00:15:00,D3,1575,D,3,plamGFP-deGFP,Plate 1,1,Negative
4,0 days 00:20:00,D3,1566,D,3,plamGFP-deGFP,Plate 1,1,Negative
5,0 days 00:25:00,D3,1541,D,3,plamGFP-deGFP,Plate 1,1,Negative
6,0 days 00:30:00,D3,1572,D,3,plamGFP-deGFP,Plate 1,1,Negative
7,0 days 00:35:00,D3,1637,D,3,plamGFP-deGFP,Plate 1,1,Negative
8,0 days 00:40:00,D3,1610,D,3,plamGFP-deGFP,Plate 1,1,Negative
9,0 days 00:45:00,D3,1523,D,3,plamGFP-deGFP,Plate 1,1,Negative
10,0 days 00:50:00,D3,1543,D,3,plamGFP-deGFP,Plate 1,1,Negative
11,0 days 00:55:00,D3,1618,D,3,plamGFP-deGFP,Plate 1,1,Negative
12,0 days 01:00:00,D3,1611,D,3,plamGFP-deGFP,Plate 1,1,Negative
13,0 days 01:05:00,D3,1565,D,3,plamGFP-deGFP,Plate 1,1,Negative
14,0 days 01:10:00,D3,1564,D,3,plamGFP-deGFP,Plate 1,1,Negative
15,0 days 01:15:00,D3,1604,D,3,plamGFP-deGFP,Plate 1,1,Negative
16,0 days 01:20:00,D3,1575,D,3,plamGFP-deGFP,Plate 1,1,Negative
17,0 days 01:25:00,D3,1632,D,3,plamGFP-deGFP,Plate 1,1,Negative
18,0 days 01:30:00,D3,1557,D,3,plamGFP-deGFP,Plate 1,1,Negative
19,0 days 01:35:00,D3,1675,D,3,plamGFP-deGFP,Plate 1,1,Negative
20,0 days 01:40:00,D3,1609,D,3,plamGFP-deGFP,Plate 1,1,Negative
21,0 days 01:45:00,D3,1584,D,3,plamGFP-deGFP,Plate 1,1,Negative
22,0 days 01:50:00,D3,1549,D,3,plamGFP-deGFP,Plate 1,1,Negative
23,0 days 01:55:00,D3,1628,D,3,plamGFP-deGFP,Plate 1,1,Negative
24,0 days 02:00:00,D3,1600,D,3,plamGFP-deGFP,Plate 1,1,Negative
25,0 days 02:05:00,D3,1615,D,3,plamGFP-deGFP,Plate 1,1,Negative
26,0 days 02:10:00,D3,1632,D,3,plamGFP-deGFP,Plate 1,1,Negative
27,0 days 02:15:00,D3,1604,D,3,plamGFP-deGFP,Plate 1,1,Negative
28,0 days 02:20:00,D3,1607,D,3,plamGFP-deGFP,Plate 1,1,Negative
29,0 days 02:25:00,D3,1613,D,3,plamGFP-deGFP,Plate 1,1,Negative
30,0 days 02:30:00,D3,1570,D,3,plamGFP-deGFP,Plate 1,1,Negative
31,0 days 02:35:00,D3,1645,D,3,plamGFP-deGFP,Plate 1,1,Negative
32,0 days 02:40:00,D3,1698,D,3,plamGFP-deGFP,Plate 1,1,Negative
33,0 days 02:45:00,D3,1691,D,3,plamGFP-deGFP,Plate 1,1,Negative
34,0 days 02:50:00,D3,1600,D,3,plamGFP-deGFP,Plate 1,1,Negative
35,0 days 02:55:00,D3,1572,D,3,plamGFP-deGFP,Plate 1,1,Negative
36,0 days 03:00:00,D3,1665,D,3,plamGFP-deGFP,Plate 1,1,Negative
37,0 days 03:05:00,D3,1670,D,3,plamGFP-deGFP,Plate 1,1,Negative
38,0 days 03:10:00,D3,1736,D,3,plamGFP-deGFP,Plate 1,1,Negative
39,0 days 03:15:00,D3,1681,D,3,plamGFP-deGFP,Plate 1,1,Negative
40,0 days 03:20:00,D3,1644,D,3,plamGFP-deGFP,Plate 1,1,Negative
41,0 days 03:25:00,D3,1646,D,3,plamGFP-deGFP,Plate 1,1,Negative
42,0 days 03:30:00,D3,1669,D,3,plamGFP-deGFP,Plate 1,1,Negative
43,0 days 03:35:00,D3,1720,D,3,plamGFP-deGFP,Plate 1,1,Negative
44,0 days 03:40:00,D3,1634,D,3,plamGFP-deGFP,Plate 1,1,Negative
45,0 days 03:45:00,D3,1786,D,3,plamGFP-deGFP,Plate 1,1,Negative
46,0 days 03:50:00,D3,1713,D,3,plamGFP-deGFP,Plate 1,1,Negative
47,0 days 03:55:00,D3,1741,D,3,plamGFP-deGFP,Plate 1,1,Negative
48,0 days 04:00:00,D3,1723,D,3,plamGFP-deGFP,Plate 1,1,Negative
49,0 days 04:05:00,D3,1678,D,3,plamGFP-deGFP,Plate 1,1,Negative
50,0 days 04:10:00,D3,1763,D,3,plamGFP-deGFP,Plate 1,1,Negative
51,0 days 04:15:00,D3,1747,D,3,plamGFP-deGFP,Plate 1,1,Negative
52,0 days 04:20:00,D3,1757,D,3,plamGFP-deGFP,Plate 1,1,Negative
53,0 days 04:25:00,D3,1714,D,3,plamGFP-deGFP,Plate 1,1,Negative
54,0 days 04:30:00,D3,1747,D,3,plamGFP-deGFP,Plate 1,1,Negative
55,0 days 04:35:00,D3,1769,D,3,plamGFP-deGFP,Plate 1,1,Negative
56,0 days 04:40:00,D3,1759,D,3,plamGFP-deGFP,Plate 1,1,Negative
57,0 days 04:45:00,D3,1727,D,3,plamGFP-deGFP,Plate 1,1,Negative
58,0 days 04:50:00,D3,1763,D,3,plamGFP-deGFP,Plate 1,1,Negative
59,0 days 04:55:00,D3,1793,D,3,plamGFP-deGFP,Plate 1,1,Negative
60,0 days 05:00:00,D3,1715,D,3,plamGFP-deGFP,Plate 1,1,Negative
61,0 days 05:05:00,D3,1736,D,3,plamGFP-deGFP,Plate 1,1,Negative
62,0 days 05:10:00,D3,1764,D,3,plamGFP-deGFP,Plate 1,1,Negative
63,0 days 05:15:00,D3,1823,D,3,plamGFP-deGFP,Plate 1,1,Negative
64,0 days 05:20:00,D3,1825,D,3,plamGFP-deGFP,Plate 1,1,Negative
65,0 days 05:25:00,D3,1857,D,3,plamGFP-deGFP,Plate 1,1,Negative
66,0 days 05:30:00,D3,1732,D,3,plamGFP-deGFP,Plate 1,1,Negative
67,0 days 05:35:00,D3,1807,D,3,plamGFP-deGFP,Plate 1,1,Negative
68,0 days 05:40:00,D3,2246,D,3,plamGFP-deGFP,Plate 1,1,Negative
69,0 days 05:45:00,D3,1843,D,3,plamGFP-deGFP,Plate 1,1,Negative
70,0 days 05:50:00,D3,1856,D,3,plamGFP-deGFP,Plate 1,1,Negative
71,0 days 05:55:00,D3,1862,D,3,plamGFP-deGFP,Plate 1,1,Negative
72,0 days 06:00:00,D3,1840,D,3,plamGFP-deGFP,Plate 1,1,Negative
73,0 days 06:05:00,D3,1879,D,3,plamGFP-deGFP,Plate 1,1,Negative
74,0 days 06:10:00,D3,1843,D,3,plamGFP-deGFP,Plate 1,1,Negative
75,0 days 06:15:00,D3,1875,D,3,plamGFP-deGFP,Plate 1,1,Negative
76,0 days 06:20:00,D3,1841,D,3,plamGFP-deGFP,Plate 1,1,Negative
77,0 days 06:25:00,D3,1964,D,3,plamGFP-deGFP,Plate 1,1,Negative
78,0 days 06:30:00,D3,1865,D,3,plamGFP-deGFP,Plate 1,1,Negative
79,0 days 06:35:00,D3,1861,D,3,plamGFP-deGFP,Plate 1,1,Negative
80,0 days 06:40:00,D3,1941,D,3,plamGFP-deGFP,Plate 1,1,Negative
81,0 days 06:45:00,D3,1950,D,3,plamGFP-deGFP,Plate 1,1,Negative
82,0 days 06:50:00,D3,1959,D,3,plamGFP-deGFP,Plate 1,1,Negative
83,0 days 06:55:00,D3,1953,D,3,plamGFP-deGFP,Plate 1,1,Negative
84,0 days 07:00:00,D3,1934,D,3,plamGFP-deGFP,Plate 1,1,Negative
85,0 days 07:05:00,D3,1914,D,3,plamGFP-deGFP,Plate 1,1,Negative
86,0 days 07:10:00,D3,2495,D,3,plamGFP-deGFP,Plate 1,1,Negative
87,0 days 07:15:00,D3,2004,D,3,plamGFP-deGFP,Plate 1,1,Negative
88,0 days 07:20:00,D3,1920,D,3,plamGFP-deGFP,Plate 1,1,Negative
89,0 days 07:25:00,D3,1950,D,3,plamGFP-deGFP,Plate 1,1,Negative
90,0 days 07:30:00,D3,2002,D,3,plamGFP-deGFP,Plate 1,1,Negative
91,0 days 07:35:00,D3,2051,D,3,plamGFP-deGFP,Plate 1,1,Negative
92,0 days 07:40:00,D3,2007,D,3,plamGFP-deGFP,Plate 1,1,Negative
93,0 days 07:45:00,D3,2125,D,3,plamGFP-deGFP,Plate 1,1,Negative
94,0 days 07:50:00,D3,2011,D,3,plamGFP-deGFP,Plate 1,1,Negative
95,0 days 07:55:00,D3,2089,D,3,plamGFP-deGFP,Plate 1,1,Negative
96,0 days 08:00:00,D3,2078,D,3,plamGFP-deGFP,Plate 1,1,Negative
97,0 days 08:05:00,D3,2080,D,3,plamGFP-deGFP,Plate 1,1,Negative
98,0 days 08:10:00,D3,2125,D,3,plamGFP-deGFP,Plate 1,1,Negative
99,0 days 08:15:00,D3,2070,D,3,plamGFP-deGFP,Plate 1,1,Negative
100,0 days 08:20:00,D3,2123,D,3,plamGFP-deGFP,Plate 1,1,Negative
101,0 days 08:25:00,D3,2119,D,3,plamGFP-deGFP,Plate 1,1,Negative
102,0 days 08:30:00,D3,2166,D,3,plamGFP-deGFP,Plate 1,1,Negative
103,0 days 08:35:00,D3,2108,D,3,plamGFP-deGFP,Plate 1,1,Negative
104,0 days 08:40:00,D3,2150,D,3,plamGFP-deGFP,Plate 1,1,Negative
105,0 days 08:45:00,D3,2094,D,3,plamGFP-deGFP,Plate 1,1,Negative
106,0 days 08:50:00,D3,2186,D,3,plamGFP-deGFP,Plate 1,1,Negative
107,0 days 08:55:00,D3,2165,D,3,plamGFP-deGFP,Plate 1,1,Negative
108,0 days 09:00:00,D3,2231,D,3,plamGFP-deGFP,Plate 1,1,Negative
109,0 days 09:05:00,D3,2222,D,3,plamGFP-deGFP,Plate 1,1,Negative
110,0 days 09:10:00,D3,2238,D,3,plamGFP-deGFP,Plate 1,1,Negative
111,0 days 09:15:00,D3,2316,D,3,plamGFP-deGFP,Plate 1,1,Negative
112,0 days 09:20:00,D3,2290,D,3,plamGFP-deGFP,Plate 1,1,Negative
113,0 days 09:25:00,D3,2278,D,3,plamGFP-deGFP,Plate 1,1,Negative
114,0 days 09:30:00,D3,2337,D,3,plamGFP-deGFP,Plate 1,1,Negative
115,0 days 09:35:00,D3,2256,D,3,plamGFP-deGFP,Plate 1,1,Negative
116,0 days 09:40:00,D3,2251,D,3,plamGFP-deGFP,Plate 1,1,Negative
117,0 days 09:45:00,D3,2224,D,3,plamGFP-deGFP,Plate 1,1,Negative
118,0 days 09:50:00,D3,2242,D,3,plamGFP-deGFP,Plate 1,1,Negative
119,0 days 09:55:00,D3,2285,D,3,plamGFP-deGFP,Plate 1,1,Negative
120,0 days 10:00:00,D3,2295,D,3,plamGFP-deGFP,Plate 1,1,Negative
121,0 days 10:05:00,D3,2339,D,3,plamGFP-deGFP,Plate 1,1,Negative
122,0 days 10:10:00,D3,2324,D,3,plamGFP-deGFP,Plate 1,1,Negative
123,0 days 10:15:00,D3,2331,D,3,plamGFP-deGFP,Plate 1,1,Negative
124,0 days 10:20:00,D3,2353,D,3,plamGFP-deGFP,Plate 1,1,Negative
125,0 days 10:25:00,D3,2303,D,3,plamGFP-deGFP,Plate 1,1,Negative
126,0 days 10:30:00,D3,2376,D,3,plamGFP-deGFP,Plate 1,1,Negative
127,0 days 10:35:00,D3,2409,D,3,plamGFP-deGFP,Plate 1,1,Negative
128,0 days 10:40:00,D3,2330,D,3,plamGFP-deGFP,Plate 1,1,Negative
129,0 days 10:45:00,D3,2392,D,3,plamGFP-deGFP,Plate 1,1,Negative
130,0 days 10:50:00,D3,2335,D,3,plamGFP-deGFP,Plate 1,1,Negative
131,0 days 10:55:00,D3,2448,D,3,plamGFP-deGFP,Plate 1,1,Negative
132,0 days 11:00:00,D3,2402,D,3,plamGFP-deGFP,Plate 1,1,Negative
133,0 days 11:05:00,D3,2413,D,3,plamGFP-deGFP,Plate 1,1,Negative
134,0 days 11:10:00,D3,2480,D,3,plamGFP-deGFP,Plate 1,1,Negative
135,0 days 11:15:00,D3,2443,D,3,plamGFP-deGFP,Plate 1,1,Negative
136,0 days 11:20:00,D3,2463,D,3,plamGFP-deGFP,Plate 1,1,Negative
137,0 days 11:25:00,D3,2411,D,3,plamGFP-deGFP,Plate 1,1,Negative
138,0 days 11:30:00,D3,2513,D,3,plamGFP-deGFP,Plate 1,1,Negative
139,0 days 11:35:00,D3,2449,D,3,plamGFP-deGFP,Plate 1,1,Negative
140,0 days 11:40:00,D3,2503,D,3,plamGFP-deGFP,Plate 1,1,Negative
141,0 days 11:45:00,D3,2501,D,3,plamGFP-deGFP,Plate 1,1,Negative
142,0 days 11:50:00,D3,2451,D,3,plamGFP-deGFP,Plate 1,1,Negative
143,0 days 11:55:00,D3,2507,D,3,plamGFP-deGFP,Plate 1,1,Negative
144,0 days 12:00:00,D3,2497,D,3,plamGFP-deGFP,Plate 1,1,Negative
145,0 days 00:00:00,D5,1416,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
146,0 days 00:05:00,D5,1168,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
147,0 days 00:10:00,D5,1235,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
148,0 days 00:15:00,D5,1264,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
149,0 days 00:20:00,D5,1178,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
150,0 days 00:25:00,D5,1222,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
151,0 days 00:30:00,D5,1283,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
152,0 days 00:35:00,D5,1351,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
153,0 days 00:40:00,D5,1261,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
154,0 days 00:45:00,D5,1247,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
155,0 days 00:50:00,D5,1285,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
156,0 days 00:55:00,D5,1210,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
157,0 days 01:00:00,D5,1297,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
158,0 days 01:05:00,D5,1218,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
159,0 days 01:10:00,D5,1296,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
160,0 days 01:15:00,D5,1284,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
161,0 days 01:20:00,D5,1232,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
162,0 days 01:25:00,D5,1304,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
163,0 days 01:30:00,D5,1326,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
164,0 days 01:35:00,D5,1389,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
165,0 days 01:40:00,D5,1359,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
166,0 days 01:45:00,D5,1284,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
167,0 days 01:50:00,D5,1318,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
168,0 days 01:55:00,D5,1344,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
169,0 days 02:00:00,D5,1366,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
170,0 days 02:05:00,D5,1341,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
171,0 days 02:10:00,D5,1382,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
172,0 days 02:15:00,D5,1376,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
173,0 days 02:20:00,D5,1381,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
174,0 days 02:25:00,D5,1421,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
175,0 days 02:30:00,D5,1378,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
176,0 days 02:35:00,D5,1385,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
177,0 days 02:40:00,D5,1438,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
178,0 days 02:45:00,D5,1481,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
179,0 days 02:50:00,D5,1479,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
180,0 days 02:55:00,D5,1438,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
181,0 days 03:00:00,D5,1449,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
182,0 days 03:05:00,D5,1515,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
183,0 days 03:10:00,D5,1499,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
184,0 days 03:15:00,D5,1481,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
185,0 days 03:20:00,D5,1499,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
186,0 days 03:25:00,D5,1522,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
187,0 days 03:30:00,D5,1505,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
188,0 days 03:35:00,D5,1519,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
189,0 days 03:40:00,D5,1508,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
190,0 days 03:45:00,D5,1605,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
191,0 days 03:50:00,D5,1560,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
192,0 days 03:55:00,D5,1563,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
193,0 days 04:00:00,D5,1598,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
194,0 days 04:05:00,D5,1581,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
195,0 days 04:10:00,D5,1646,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
196,0 days 04:15:00,D5,1589,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
197,0 days 04:20:00,D5,1621,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
198,0 days 04:25:00,D5,1592,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
199,0 days 04:30:00,D5,1668,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
200,0 days 04:35:00,D5,1673,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
201,0 days 04:40:00,D5,1653,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
202,0 days 04:45:00,D5,1659,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
203,0 days 04:50:00,D5,1690,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
204,0 days 04:55:00,D5,1666,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
205,0 days 05:00:00,D5,1713,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
206,0 days 05:05:00,D5,1748,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
207,0 days 05:10:00,D5,1758,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
208,0 days 05:15:00,D5,1790,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
209,0 days 05:20:00,D5,1761,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
210,0 days 05:25:00,D5,1766,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
211,0 days 05:30:00,D5,1775,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
212,0 days 05:35:00,D5,1771,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
213,0 days 05:40:00,D5,2231,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
214,0 days 05:45:00,D5,1817,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
215,0 days 05:50:00,D5,1793,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
216,0 days 05:55:00,D5,1826,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
217,0 days 06:00:00,D5,1818,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
218,0 days 06:05:00,D5,1914,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
219,0 days 06:10:00,D5,1885,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
220,0 days 06:15:00,D5,1869,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
221,0 days 06:20:00,D5,1876,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
222,0 days 06:25:00,D5,1950,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
223,0 days 06:30:00,D5,1842,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
224,0 days 06:35:00,D5,1897,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
225,0 days 06:40:00,D5,1932,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
226,0 days 06:45:00,D5,1991,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
227,0 days 06:50:00,D5,2015,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
228,0 days 06:55:00,D5,1960,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
229,0 days 07:00:00,D5,1931,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
230,0 days 07:05:00,D5,1992,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
231,0 days 07:10:00,D5,2437,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
232,0 days 07:15:00,D5,1981,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
233,0 days 07:20:00,D5,2048,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
234,0 days 07:25:00,D5,1998,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
235,0 days 07:30:00,D5,2012,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
236,0 days 07:35:00,D5,1987,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
237,0 days 07:40:00,D5,2029,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
238,0 days 07:45:00,D5,2072,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
239,0 days 07:50:00,D5,2071,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
240,0 days 07:55:00,D5,2056,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
241,0 days 08:00:00,D5,2095,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
242,0 days 08:05:00,D5,2072,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
243,0 days 08:10:00,D5,2144,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
244,0 days 08:15:00,D5,2114,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
245,0 days 08:20:00,D5,2186,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
246,0 days 08:25:00,D5,2182,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
247,0 days 08:30:00,D5,2141,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
248,0 days 08:35:00,D5,2145,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
249,0 days 08:40:00,D5,2194,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
250,0 days 08:45:00,D5,2200,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
251,0 days 08:50:00,D5,2200,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
252,0 days 08:55:00,D5,2254,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
253,0 days 09:00:00,D5,2181,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
254,0 days 09:05:00,D5,2236,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
255,0 days 09:10:00,D5,2283,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
256,0 days 09:15:00,D5,2281,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
257,0 days 09:20:00,D5,2251,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
258,0 days 09:25:00,D5,2287,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
259,0 days 09:30:00,D5,2279,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
260,0 days 09:35:00,D5,2250,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
261,0 days 09:40:00,D5,2201,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
262,0 days 09:45:00,D5,2316,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
263,0 days 09:50:00,D5,2289,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
264,0 days 09:55:00,D5,2299,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
265,0 days 10:00:00,D5,2286,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
266,0 days 10:05:00,D5,2339,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
267,0 days 10:10:00,D5,2399,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
268,0 days 10:15:00,D5,2338,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
269,0 days 10:20:00,D5,2316,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
270,0 days 10:25:00,D5,2314,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
271,0 days 10:30:00,D5,2384,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
272,0 days 10:35:00,D5,2418,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
273,0 days 10:40:00,D5,2333,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
274,0 days 10:45:00,D5,2411,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
275,0 days 10:50:00,D5,2358,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
276,0 days 10:55:00,D5,2416,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
277,0 days 11:00:00,D5,2399,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
278,0 days 11:05:00,D5,2396,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
279,0 days 11:10:00,D5,2419,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
280,0 days 11:15:00,D5,2479,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
281,0 days 11:20:00,D5,2449,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
282,0 days 11:25:00,D5,2410,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
283,0 days 11:30:00,D5,2452,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
284,0 days 11:35:00,D5,2436,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
285,0 days 11:40:00,D5,2455,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
286,0 days 11:45:00,D5,2419,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
287,0 days 11:50:00,D5,2494,D,5,plamGFP-deGFP,Plate 1,2,T7-1-plamGFP
