VERSION=1.3
ExportFileName=PM VB 8_2025-05-14_13-24-16_labchip_PURE_Data_D10
SampleLabel=D10
SampleName=PM VB 8
SampleComment=
SampleAreaConcRatio=0.014743
SampleLowerMarkerTime=12.12
SampleUpperMarkerTime=-1.00
SamplePeakTimes=12.12,15.50,16.15,16.62,17.17,17.48,17.73,18.13,18.27,18.38,18.60,18.88,19.18,19.55,19.88,20.47,20.80,21.22,22.07,22.68,22.98,23.65,25.22,25.78,26.85,33.28
SamplePeakSizes=1.380,9.130,11.855,14.099,17.063,18.929,20.486,23.131,24.055,24.881,26.458,28.605,30.982,34.033,36.944,42.351,45.617,49.877,59.165,66.388,70.045,78.494,99.999,108.305,124.633,237.621
SamplePeakQuantities=,,3.4776,2.6897,18.5573,3.0610,7.7184,107.8440,119.5749,131.6598,25.4173,19.1300,12.0558,47.1914,367.0761,458.3559,747.7522,215.3087,384.4978,336.6193,31.2427,32.6407,118.8187,75.3200,12.0498,3.6473
PlateFileName=2025-05-14_13-24-16_labchip_PURE
PlateAssayName=HT Protein Express 200
PlateBarCode=N/A
WellAquisitionTime=5/14/2025 2:34:24 PM 
PlateDataFrequency=60
PlateDataStartTime=11.00
PlateDataEndTime=42.00
PlateConcUnits=ng/ul
PlateSizeUnits=kDa
PlateLadderSizes=1.40,15.90,20.40,28.90,48.40,68.40,119.20
ChipID=H296P-0563N-03
Operator=ACJS
DATA
Time,Value,Size
3.233,-12.256,0.00
3.250,-12.253,0.00
3.267,-12.280,0.00
3.283,-12.357,0.00
3.300,-12.527,0.00
3.317,-12.741,0.00
3.333,-13.136,0.00
3.350,-13.666,0.00
3.367,-14.197,0.00
3.383,-14.650,0.00
3.400,-15.016,0.00
3.417,-15.335,0.00
3.433,-15.577,0.00
3.450,-15.733,0.00
3.467,-15.902,0.00
3.483,-16.013,0.00
3.500,-16.163,0.00
3.517,-16.320,0.00
3.533,-16.411,0.00
3.550,-16.458,0.00
3.567,-16.509,0.00
3.583,-16.591,0.00
3.600,-16.650,0.00
3.617,-16.719,0.00
3.633,-16.746,0.00
3.650,-16.748,0.00
3.667,-16.753,0.00
3.683,-16.806,0.00
3.700,-16.822,0.00
3.717,-16.783,0.00
3.733,-16.770,0.00
3.750,-16.776,0.00
3.767,-16.787,0.00
3.783,-16.817,0.00
3.800,-16.819,0.00
3.817,-16.807,0.00
3.833,-16.776,0.00
3.850,-16.759,0.00
3.867,-16.747,0.00
3.883,-16.701,0.00
3.900,-16.715,0.00
3.917,-16.749,0.00
3.933,-16.776,0.00
3.950,-16.764,0.00
3.967,-16.714,0.00
3.983,-16.631,0.00
4.000,-16.616,0.00
4.017,-16.636,0.00
4.033,-16.637,0.00
4.050,-16.569,0.00
4.067,-16.496,0.00
4.083,-16.413,0.00
4.100,-16.389,0.00
4.117,-16.450,0.00
4.133,-16.526,0.00
4.150,-16.536,0.00
4.167,-16.523,0.00
4.183,-16.439,0.00
4.200,-16.374,0.00
4.217,-16.377,0.00
4.233,-16.444,0.00
4.250,-16.499,0.00
4.267,-16.493,0.00
4.283,-16.459,0.00
4.300,-16.428,0.00
4.317,-16.417,0.00
4.333,-16.430,0.00
4.350,-16.446,0.00
4.367,-16.444,0.00
4.383,-16.399,0.00
4.400,-16.334,0.00
4.417,-16.301,0.00
4.433,-16.310,0.00
4.450,-16.343,0.00
4.467,-16.312,0.00
4.483,-16.233,0.00
4.500,-16.136,0.00
4.517,-16.093,0.00
4.533,-16.110,0.00
4.550,-16.127,0.00
4.567,-16.122,0.00
4.583,-16.095,0.00
4.600,-16.035,0.00
4.617,-15.977,0.00
4.633,-15.910,0.00
4.650,-15.895,0.00
4.667,-15.909,0.00
4.683,-15.864,0.00
4.700,-15.726,0.00
4.717,-15.529,0.00
4.733,-15.340,0.00
4.750,-15.160,0.00
4.767,-14.987,0.00
4.783,-14.833,0.00
4.800,-14.643,0.00
4.817,-14.420,0.00
4.833,-14.159,0.00
4.850,-13.839,0.00
4.867,-13.517,0.00
4.883,-13.244,0.00
4.900,-12.999,0.00
4.917,-12.744,0.00
4.933,-12.514,0.00
4.950,-12.288,0.00
4.967,-12.003,0.00
4.983,-11.734,0.00
5.000,-11.530,0.00
5.017,-11.357,0.00
5.033,-11.195,0.00
5.050,-10.981,0.00
5.067,-10.719,0.00
5.083,-10.472,0.00
5.100,-10.292,0.00
5.117,-10.174,0.00
5.133,-10.032,0.00
5.150,-9.890,0.00
5.167,-9.784,0.00
5.183,-9.687,0.00
5.200,-9.629,0.00
5.217,-9.557,0.00
5.233,-9.463,0.00
5.250,-9.334,0.00
5.267,-9.183,0.00
5.283,-9.070,0.00
5.300,-8.971,0.00
5.317,-8.894,0.00
5.333,-8.884,0.00
5.350,-8.922,0.00
5.367,-8.965,0.00
5.383,-8.889,0.00
5.400,-8.862,0.00
5.417,-9.002,0.00
5.433,-9.365,0.00
5.450,-9.802,0.00
5.467,-10.076,0.00
5.483,-10.060,0.00
5.500,-9.890,0.00
5.517,-9.734,0.00
5.533,-9.651,0.00
5.550,-9.537,0.00
5.567,-9.431,0.00
5.583,-9.277,0.00
5.600,-9.119,0.00
5.617,-8.972,0.00
5.633,-8.841,0.00
5.650,-8.714,0.00
5.667,-8.629,0.00
5.683,-8.660,0.00
5.700,-8.742,0.00
5.717,-8.833,0.00
5.733,-8.853,0.00
5.750,-8.813,0.00
5.767,-8.780,0.00
5.783,-8.728,0.00
5.800,-8.724,0.00
5.817,-8.719,0.00
5.833,-8.675,0.00
5.850,-8.708,0.00
5.867,-8.772,0.00
5.883,-8.833,0.00
5.900,-8.763,0.00
5.917,-8.625,0.00
5.933,-8.535,0.00
5.950,-8.531,0.00
5.967,-8.676,0.00
5.983,-8.849,0.00
6.000,-8.939,0.00
6.017,-8.975,0.00
6.033,-8.967,0.00
6.050,-8.934,0.00
6.067,-8.960,0.00
6.083,-8.989,0.00
6.100,-9.066,0.00
6.117,-9.086,0.00
6.133,-9.106,0.00
6.150,-9.141,0.00
6.167,-9.159,0.00
6.183,-9.208,0.00
6.200,-9.240,0.00
6.217,-9.259,0.00
6.233,-9.311,0.00
6.250,-9.367,0.00
6.267,-9.447,0.00
6.283,-9.488,0.00
6.300,-9.513,0.00
6.317,-9.497,0.00
6.333,-9.500,0.00
6.350,-9.526,0.00
6.367,-9.650,0.00
6.383,-9.820,0.00
6.400,-9.897,0.00
6.417,-9.931,0.00
6.433,-9.910,0.00
6.450,-10.017,0.00
6.467,-10.155,0.00
6.483,-10.295,0.00
6.500,-10.383,0.00
6.517,-10.360,0.00
6.533,-11.925,0.00
6.550,-17.808,0.00
6.567,27.121,0.00
6.583,-14.003,0.00
6.600,-75.099,0.00
6.617,-4.878,0.00
6.633,311.477,0.00
6.650,809.319,0.00
6.667,1464.916,0.00
6.683,2128.994,0.00
6.700,2634.622,0.00
6.717,2937.339,0.00
6.733,3100.713,0.00
6.750,3078.530,0.00
6.767,3006.580,0.00
6.783,2975.207,0.00
6.800,2981.242,0.00
6.817,2945.081,0.00
6.833,2922.282,0.00
6.850,2909.943,0.00
6.867,2904.644,0.00
6.883,2904.118,0.00
6.900,2907.808,0.00
6.917,2910.875,0.00
6.933,2913.273,0.00
6.950,2914.799,0.00
6.967,2915.904,0.00
6.983,2916.989,0.00
7.000,2918.423,0.00
7.017,2920.109,0.00
7.033,2921.168,0.00
7.050,2921.967,0.00
7.067,2923.840,0.00
7.083,2925.540,0.00
7.100,2927.357,0.00
7.117,2928.938,0.00
7.133,2929.694,0.00
7.150,2928.887,0.00
7.167,2928.733,0.00
7.183,2929.393,0.00
7.200,2929.801,0.00
7.217,2929.190,0.00
7.233,2928.305,0.00
7.250,2927.843,0.00
7.267,2927.041,0.00
7.283,2925.737,0.00
7.300,2923.128,0.00
7.317,2919.879,0.00
7.333,2916.331,0.00
7.350,2912.520,0.00
7.367,2907.638,0.00
7.383,2901.496,0.00
7.400,2894.807,0.00
7.417,2888.991,0.00
7.433,2883.688,0.00
7.450,2877.650,0.00
7.467,2870.915,0.00
7.483,2864.449,0.00
7.500,2857.385,0.00
7.517,2850.584,0.00
7.533,2844.561,0.00
7.550,2838.113,0.00
7.567,2831.772,0.00
7.583,2825.082,0.00
7.600,2818.237,0.00
7.617,2811.768,0.00
7.633,2805.554,0.00
7.650,2800.115,0.00
7.667,2795.091,0.00
7.683,2789.230,0.00
7.700,2783.060,0.00
7.717,2776.622,0.00
7.733,2770.414,0.00
7.750,2764.244,0.00
7.767,2758.361,0.00
7.783,2752.853,0.00
7.800,2747.101,0.00
7.817,2741.976,0.00
7.833,2736.948,0.00
7.850,2731.314,0.00
7.867,2726.218,0.00
7.883,2721.420,0.00
7.900,2715.647,0.00
7.917,2708.831,0.00
7.933,2701.439,0.00
7.950,2694.306,0.00
7.967,2688.490,0.00
7.983,2684.135,0.00
8.000,2679.406,0.00
8.017,2673.243,0.00
8.033,2666.021,0.00
8.050,2659.113,0.00
8.067,2653.715,0.00
8.083,2648.679,0.00
8.100,2643.676,0.00
8.117,2638.803,0.00
8.133,2634.178,0.00
8.150,2629.302,0.00
8.167,2623.691,0.00
8.183,2617.779,0.00
8.200,2611.831,0.00
8.217,2606.683,0.00
8.233,2602.835,0.00
8.250,2599.042,0.00
8.267,2594.714,0.00
8.283,2590.066,0.00
8.300,2585.581,0.00
8.317,2581.365,0.00
8.333,2578.121,0.00
8.350,2575.503,0.00
8.367,2572.331,0.00
8.383,2568.665,0.00
8.400,2565.344,0.00
8.417,2563.161,0.00
8.433,2561.897,0.00
8.450,2561.628,0.00
8.467,2561.127,0.00
8.483,2559.665,0.00
8.500,2558.992,0.00
8.517,2558.442,0.00
8.533,2558.045,0.00
8.550,2558.686,0.00
8.567,2558.760,0.00
8.583,2557.462,0.00
8.600,2556.222,0.00
8.617,2556.534,0.00
8.633,2556.412,0.00
8.650,2556.014,0.00
8.667,2555.896,0.00
8.683,2554.822,0.00
8.700,2552.711,0.00
8.717,2550.589,0.00
8.733,2548.247,0.00
8.750,2545.792,0.00
8.767,2543.758,0.00
8.783,2541.885,0.00
8.800,2539.033,0.00
8.817,2536.496,0.00
