VERSION=1.3
ExportFileName=PM TG 16_2025-05-14_13-24-16_labchip_PURE_Data_E9
SampleLabel=E9
SampleName=PM TG 16
SampleComment=
SampleAreaConcRatio=0.014476
SampleLowerMarkerTime=12.15
SampleUpperMarkerTime=-1.00
SamplePeakTimes=12.15,15.18,15.55,17.23,17.83,18.10,18.22,18.35,18.47,18.67,18.82,18.97,19.27,19.65,19.98,20.57,20.93,21.33,22.18,22.77,23.10,23.75,25.33,25.90
SamplePeakSizes=1.393,7.869,9.213,17.258,20.910,22.669,23.465,24.395,25.225,26.687,27.814,28.968,31.357,34.563,37.492,42.927,46.543,50.661,59.995,66.846,70.918,79.177,100.944,109.262
SamplePeakQuantities=,,,8.3981,4.1259,6.7181,59.8946,59.9334,78.0514,15.4555,3.7232,9.9507,6.1501,28.7012,196.8730,198.4893,390.1767,115.1623,178.2478,128.2844,15.7983,19.4538,62.5897,42.1755
PlateFileName=2025-05-14_13-24-16_labchip_PURE
PlateAssayName=HT Protein Express 200
PlateBarCode=N/A
WellAquisitionTime=5/14/2025 2:28:50 PM 
PlateDataFrequency=60
PlateDataStartTime=11.00
PlateDataEndTime=42.00
PlateConcUnits=ng/ul
PlateSizeUnits=kDa
PlateLadderSizes=1.40,15.90,20.40,28.90,48.40,68.40,119.20
ChipID=H296P-0563N-03
Operator=ACJS
DATA
Time,Value,Size
25.400,38.862,102.17
25.417,34.217,102.41
25.433,30.418,102.66
25.450,27.393,102.90
25.467,25.561,103.14
25.483,24.387,103.39
25.500,23.889,103.63
25.517,23.876,103.88
25.533,24.069,104.12
25.550,24.212,104.37
25.567,23.902,104.61
25.583,22.898,104.86
25.600,21.315,105.10
25.617,19.463,105.35
25.633,17.640,105.60
25.650,15.738,105.84
25.667,13.851,106.09
25.683,12.064,106.34
25.700,10.854,106.58
25.717,10.234,106.83
25.733,10.525,107.08
25.750,11.847,107.33
25.767,14.023,107.57
25.783,17.089,107.82
25.800,20.486,108.07
25.817,23.745,108.32
25.833,26.527,108.57
25.850,28.738,108.82
25.867,30.385,109.07
25.883,31.031,109.32
25.900,30.817,109.57
25.917,29.918,109.82
25.933,28.288,110.07
25.950,26.258,110.32
25.967,24.123,110.57
25.983,22.156,110.82
26.000,20.597,111.07
26.017,19.494,111.32
26.033,18.745,111.57
26.050,18.185,111.83
26.067,18.009,112.08
26.083,18.135,112.33
26.100,18.193,112.58
26.117,17.972,112.84
26.133,17.424,113.09
26.150,16.475,113.34
26.167,15.184,113.60
26.183,13.772,113.85
26.200,12.276,114.10
26.217,10.801,114.36
26.233,9.247,114.61
26.250,7.561,114.87
26.267,5.895,115.12
26.283,4.478,115.38
26.300,3.512,115.63
26.317,2.851,115.89
26.333,2.351,116.14
26.350,1.964,116.40
26.367,1.603,116.65
26.383,1.286,116.91
26.400,0.968,117.17
26.417,0.636,117.42
26.433,0.336,117.68
26.450,0.082,117.94
26.467,-0.093,118.20
26.483,-0.179,118.45
26.500,-0.226,118.71
26.517,-0.309,118.97
26.533,-0.449,119.23
26.550,-0.350,119.49
26.567,0.196,119.74
26.583,0.811,120.00
26.600,1.126,120.26
26.617,0.945,120.52
26.633,0.444,120.78
26.650,0.033,121.04
26.667,-0.097,121.30
26.683,-0.059,121.56
26.700,-0.131,121.82
26.717,-0.193,122.08
26.733,-0.028,122.34
26.750,0.308,122.60
26.767,0.768,122.86
26.783,1.243,123.12
26.800,1.739,123.39
26.817,2.291,123.65
26.833,3.010,123.91
26.850,3.918,124.17
26.867,4.768,124.43
26.883,5.399,124.70
26.900,5.758,124.96
26.917,5.976,125.22
26.933,6.177,125.49
26.950,6.309,125.75
26.967,6.296,126.01
26.983,6.047,126.28
27.000,5.525,126.54
27.017,4.799,126.80
27.033,4.003,127.07
27.050,3.168,127.33
27.067,2.328,127.60
27.083,1.645,127.86
27.100,1.108,128.13
27.117,0.576,128.39
27.133,0.156,128.66
27.150,-0.030,128.92
27.167,-0.192,129.19
27.183,-0.360,129.46
27.200,-0.438,129.72
27.217,-0.435,129.99
27.233,-0.452,130.26
27.250,-0.426,130.52
27.267,-0.446,130.79
27.283,-0.546,131.06
27.300,-0.648,131.32
27.317,-0.657,131.59
27.333,-0.677,131.86
27.350,-0.636,132.13
27.367,-0.506,132.40
27.383,-0.393,132.67
27.400,-0.345,132.93
27.417,-0.370,133.20
27.433,-0.497,133.47
27.450,-0.588,133.74
27.467,-0.622,134.01
27.483,-0.648,134.28
27.500,-0.742,134.55
27.517,-0.841,134.82
27.533,-0.984,135.09
27.550,-1.083,135.36
27.567,-1.059,135.63
27.583,-1.061,135.90
27.600,-1.089,136.17
27.617,-1.066,136.44
27.633,-1.069,136.71
27.650,-1.158,136.99
27.667,-1.240,137.26
27.683,-1.246,137.53
27.700,-1.104,137.80
27.717,-0.849,138.07
27.733,-0.566,138.35
27.750,-0.561,138.62
27.767,-0.569,138.89
27.783,-0.361,139.17
27.800,0.039,139.44
27.817,0.348,139.71
27.833,0.415,139.99
27.850,0.232,140.26
27.867,0.055,140.53
27.883,0.049,140.81
27.900,0.120,141.08
27.917,0.009,141.36
27.933,-0.066,141.63
27.950,-0.125,141.91
27.967,-0.068,142.18
27.983,-0.095,142.46
28.000,-0.183,142.73
28.017,-0.373,143.01
28.033,-0.475,143.28
28.050,-0.431,143.56
28.067,-0.459,143.83
28.083,-0.487,144.11
28.100,-0.455,144.39
28.117,-0.408,144.66
28.133,-0.334,144.94
28.150,-0.295,145.22
28.167,-0.253,145.49
28.183,-0.316,145.77
28.200,-0.331,146.05
28.217,-0.371,146.33
28.233,-0.479,146.60
28.250,-0.503,146.88
28.267,-0.470,147.16
28.283,-0.327,147.44
28.300,-0.334,147.72
28.317,-0.457,148.00
28.333,-0.661,148.28
28.350,-0.701,148.55
28.367,-0.526,148.83
28.383,-0.297,149.11
28.400,-0.251,149.39
28.417,-0.330,149.67
28.433,-0.499,149.95
28.450,-0.493,150.23
28.467,-0.450,150.51
28.483,-0.356,150.79
28.500,-0.464,151.07
28.517,-0.555,151.35
28.533,-0.561,151.64
28.550,-0.401,151.92
28.567,-0.345,152.20
28.583,-0.371,152.48
28.600,-0.249,152.76
28.617,0.166,153.04
28.633,0.703,153.33
28.650,1.059,153.61
28.667,0.972,153.89
28.683,0.558,154.17
28.700,0.151,154.45
28.717,-0.118,154.74
28.733,-0.136,155.02
28.750,-0.178,155.30
28.767,-0.216,155.59
28.783,-0.168,155.87
28.800,-0.236,156.15
28.817,-0.308,156.44
28.833,-0.315,156.72
28.850,-0.312,157.01
28.867,-0.311,157.29
28.883,-0.367,157.57
28.900,-0.294,157.86
28.917,-0.280,158.14
28.933,-0.270,158.43
28.950,-0.150,158.71
28.967,-0.071,159.00
28.983,-0.055,159.28
29.000,-0.101,159.57
29.017,-0.160,159.86
29.033,-0.043,160.14
29.050,0.185,160.43
29.067,0.387,160.71
29.083,0.346,161.00
29.100,0.163,161.29
29.117,0.019,161.57
29.133,0.041,161.86
29.150,0.074,162.15
29.167,-0.043,162.44
29.183,-0.202,162.72
29.200,-0.239,163.01
29.217,-0.075,163.30
29.233,0.069,163.59
29.250,0.049,163.87
29.267,-0.044,164.16
29.283,0.040,164.45
29.300,0.326,164.74
29.317,0.569,165.03
29.333,0.559,165.32
29.350,0.385,165.60
29.367,0.156,165.89
29.383,0.114,166.18
29.400,0.096,166.47
29.417,0.027,166.76
29.433,-0.087,167.05
29.450,-0.111,167.34
29.467,-0.085,167.63
29.483,-0.033,167.92
29.500,0.002,168.21
29.517,-0.001,168.50
29.533,-0.017,168.79
29.550,-0.003,169.08
29.567,0.043,169.37
29.583,0.152,169.66
29.600,0.245,169.96
29.617,0.294,170.25
29.633,0.260,170.54
29.650,0.165,170.83
29.667,0.155,171.12
29.683,0.232,171.41
29.700,0.361,171.71
29.717,0.410,172.00
29.733,0.306,172.29
29.750,0.129,172.58
29.767,0.007,172.88
29.783,0.031,173.17
29.800,0.108,173.46
29.817,0.120,173.75
29.833,0.108,174.05
29.850,0.058,174.34
29.867,0.002,174.63
29.883,-0.025,174.93
29.900,-0.037,175.22
29.917,0.072,175.52
29.933,0.303,175.81
29.950,0.540,176.10
29.967,0.676,176.40
29.983,0.580,176.69
30.000,0.385,176.99
30.017,0.180,177.28
30.033,0.015,177.58
30.050,-0.012,177.87
30.067,0.001,178.17
30.083,-0.039,178.46
30.100,-0.102,178.76
30.117,-0.085,179.05
30.133,0.012,179.35
30.150,0.108,179.65
30.167,0.171,179.94
30.183,0.072,180.24
30.200,-0.111,180.53
30.217,-0.113,180.83
30.233,-0.003,181.13
30.250,-0.013,181.42
30.267,0.082,181.72
30.283,-0.105,182.02
30.300,-0.284,182.32
30.317,0.281,182.61
30.333,1.323,182.91
30.350,2.061,183.21
30.367,2.030,183.51
30.383,1.328,183.80
30.400,0.428,184.10
30.417,-0.021,184.40
30.433,0.213,184.70
30.450,0.233,185.00
30.467,0.104,185.29
30.483,0.021,185.59
30.500,-0.077,185.89
30.517,-0.147,186.19
30.533,-0.144,186.49
30.550,-0.066,186.79
30.567,0.012,187.09
30.583,0.060,187.39
30.600,0.014,187.69
30.617,0.005,187.99
30.633,-0.027,188.29
30.650,-0.081,188.59
30.667,-0.013,188.89
30.683,0.261,189.19
30.700,0.656,189.49
30.717,0.958,189.79
30.733,0.974,190.09
30.750,0.675,190.39
30.767,0.241,190.69
30.783,0.060,190.99
30.800,-0.014,191.29
30.817,-0.031,191.59
30.833,-0.010,191.89
30.850,0.011,192.20
30.867,-0.028,192.50
30.883,-0.085,192.80
30.900,-0.060,193.10
30.917,-0.024,193.40
30.933,0.058,193.70
30.950,0.261,194.01
30.967,0.337,194.31
30.983,0.325,194.61
31.000,0.283,194.91
31.017,0.182,195.22
31.033,-0.052,195.52
31.050,-0.126,195.82
31.067,0.063,196.13
31.083,0.216,196.43
31.100,0.281,196.73
31.117,0.299,197.04
31.133,0.161,197.34
31.150,0.026,197.64
31.167,-0.011,197.95
31.183,-0.001,198.25
31.200,-0.113,198.56
31.217,-0.015,198.86
31.233,0.222,199.16
31.250,0.282,199.47
31.267,0.223,199.77
31.283,0.008,200.08
31.300,-0.143,200.38
31.317,-0.139,200.69
31.333,0.004,200.99
31.350,0.163,201.30
31.367,0.139,201.60
31.383,0.032,201.91
31.400,-0.074,202.21
31.417,-0.134,202.52
31.433,-0.063,202.82
31.450,-0.021,203.13
31.467,0.083,203.44
31.483,0.129,203.74
31.500,0.140,204.05
31.517,0.112,204.35
31.533,-0.005,204.66
31.550,-0.094,204.97
31.567,-0.182,205.27
31.583,-0.132,205.58
31.600,-0.010,205.89
31.617,0.053,206.20
31.633,0.108,206.50
31.650,0.131,206.81
31.667,0.159,207.12
31.683,0.136,207.42
31.700,0.108,207.73
31.717,0.140,208.04
31.733,0.063,208.35
31.750,0.041,208.65
31.767,-0.063,208.96
31.783,-0.183,209.27
31.800,-0.187,209.58
31.817,-0.045,209.89
31.833,0.156,210.20
31.850,0.253,210.50
31.867,0.218,210.81
31.883,0.030,211.12
31.900,-0.088,211.43
31.917,-0.133,211.74
31.933,-0.022,212.05
31.950,0.059,212.36
31.967,0.060,212.67
31.983,-0.005,212.98
32.000,0.005,213.29
32.017,0.039,213.60
32.033,0.056,213.91
32.050,0.069,214.22
32.067,0.066,214.53
32.083,-0.040,214.84
32.100,-0.102,215.15
32.117,-0.185,215.46
32.133,-0.280,215.77
32.150,-0.340,216.08
32.167,-0.247,216.39
32.183,-0.115,216.70
32.200,0.015,217.01
32.217,0.043,217.32
32.233,0.001,217.63
32.250,-0.044,217.94
32.267,-0.087,218.25
32.283,-0.049,218.56
32.300,-0.030,218.88
32.317,-0.068,219.19
32.333,-0.155,219.50
32.350,-0.205,219.81
32.367,-0.239,220.12
32.383,-0.236,220.43
32.400,-0.180,220.75
32.417,-0.116,221.06
32.433,-0.122,221.37
32.450,-0.205,221.68
32.467,-0.180,222.00
32.483,0.007,222.31
32.500,0.211,222.62
32.517,0.391,222.93
32.533,0.379,223.25
32.550,0.225,223.56
32.567,0.006,223.87
32.583,-0.059,224.18
32.600,-0.050,224.50
32.617,-0.080,224.81
32.633,-0.049,225.12
32.650,-0.041,225.44
32.667,-0.082,225.75
32.683,-0.120,226.07
32.700,-0.186,226.38
32.717,-0.128,226.69
32.733,-0.050,227.01
32.750,0.116,227.32
32.767,0.383,227.64
32.783,0.557,227.95
32.800,0.568,228.26
32.817,0.475,228.58
32.833,0.319,228.89
32.850,0.187,229.21
32.867,0.156,229.52
32.883,0.184,229.84
32.900,0.127,230.15
32.917,0.105,230.47
32.933,0.218,230.78
32.950,0.313,231.10
32.967,0.360,231.41
32.983,0.402,231.73
33.000,0.320,232.04
33.017,0.204,232.36
33.033,0.106,232.67
33.050,-0.010,232.99
33.067,-0.139,233.31
33.083,-0.173,233.62
33.100,-0.069,233.94
33.117,0.062,234.25
33.133,0.132,234.57
33.150,0.092,234.89
33.167,-0.075,235.20
33.183,-0.212,235.52
33.200,-0.256,235.84
33.217,-0.272,236.15
33.233,-0.305,236.47
33.250,-0.366,236.79
33.267,-0.405,237.10
33.283,-0.336,237.42
33.300,-0.237,237.74
33.317,-0.187,238.05
33.333,-0.155,238.37
33.350,-0.131,238.69
33.367,-0.147,239.01
33.383,-0.189,239.32
33.400,-0.242,239.64
33.417,-0.317,239.96
33.433,-0.308,240.28
33.450,-0.103,240.59
33.467,0.128,240.91
33.483,0.211,241.23
33.500,0.114,241.55
33.517,-0.083,241.87
33.533,-0.272,242.18
33.550,-0.284,242.50
33.567,-0.171,242.82
33.583,-0.072,243.14
33.600,0.013,243.46
33.617,0.119,243.78
33.633,0.114,244.10
33.650,-0.010,244.41
33.667,-0.138,244.73
33.683,-0.193,245.05
33.700,-0.185,245.37
33.717,-0.116,245.69
33.733,-0.118,246.01
33.750,-0.169,246.33
33.767,-0.185,246.65
33.783,-0.160,246.97
33.800,-0.215,247.29
33.817,-0.257,247.61
33.833,-0.246,247.93
33.850,-0.200,248.25
33.867,-0.091,248.57
33.883,-0.046,248.89
33.900,-0.130,249.21
33.917,-0.293,249.53
33.933,-0.445,249.85
33.950,-0.451,250.17
33.967,-0.356,250.49
33.983,-0.200,250.81
34.000,-0.037,251.13
34.017,0.013,251.45
34.033,0.113,251.77
34.050,0.555,252.09
34.067,1.243,252.41
34.083,1.778,252.73
34.100,1.837,253.05
34.117,1.417,253.37
34.133,0.709,253.69
34.150,0.199,254.02
34.167,0.103,254.34
34.183,0.068,254.66
34.200,-0.056,254.98
34.217,-0.120,255.30
34.233,-0.163,255.62
34.250,-0.164,255.94
34.267,-0.169,256.27
34.283,-0.150,256.59
34.300,-0.197,256.91
34.317,-0.261,257.23
34.333,-0.257,257.55
34.350,-0.270,257.88
34.367,-0.272,258.20
34.383,-0.298,258.52
34.400,-0.310,258.84
34.417,-0.298,259.16
34.433,-0.329,259.49
34.450,-0.304,259.81
34.467,-0.227,260.13
34.483,-0.061,260.45
34.500,0.097,260.78
34.517,0.045,261.10
34.533,0.006,261.42
34.550,-0.096,261.75
34.567,-0.070,262.07
34.583,-0.046,262.39
34.600,-0.076,262.71
34.617,-0.172,263.04
34.633,-0.274,263.36
34.650,-0.343,263.68
34.667,-0.388,264.01
34.683,-0.384,264.33
34.700,-0.328,264.65
34.717,-0.285,264.98
34.733,-0.305,265.30
34.750,-0.460,265.63
34.767,-0.376,265.95
34.783,-0.233,266.27
34.800,-0.218,266.60
34.817,-0.167,266.92
34.833,-0.008,267.24
34.850,0.128,267.57
34.867,0.136,267.89
34.883,-0.032,268.22
34.900,-0.355,268.54
34.917,-0.473,268.87
34.933,-0.324,269.19
34.950,-0.201,269.51
34.967,-0.218,269.84
34.983,-0.278,270.16
35.000,-0.375,270.49
35.017,-0.550,270.81
35.033,0.448,271.14
35.050,-1.186,271.46
35.067,-0.836,271.79
35.083,1.596,272.11
35.100,4.111,272.44
35.117,4.975,272.76
35.133,3.628,273.09
35.150,0.997,273.41
35.167,-1.029,273.74
35.183,-0.900,274.06
35.200,0.672,274.39
35.217,-0.353,274.72
35.233,-0.260,275.04
35.250,-0.305,275.37
35.267,-0.338,275.69
35.283,-0.253,276.02
35.300,-0.165,276.34
35.317,-0.110,276.67
35.333,-0.044,277.00
35.350,0.005,277.32
35.367,0.071,277.65
35.383,0.077,277.97
35.400,0.129,278.30
35.417,0.037,278.63
35.433,-0.103,278.95
35.450,-0.174,279.28
35.467,-0.230,279.60
35.483,-0.228,279.93
35.500,-0.100,280.26
35.517,-0.053,280.58
35.533,-0.095,280.91
35.550,-0.179,281.24
35.567,-0.220,281.56
35.583,-0.161,281.89
35.600,0.009,282.22
35.617,0.199,282.54
35.633,0.286,282.87
35.650,0.262,283.20
35.667,0.263,283.52
35.683,0.233,283.85
35.700,0.313,284.18
35.717,0.475,284.51
35.733,0.585,284.83
35.750,0.535,285.16
35.767,0.302,285.49
35.783,0.022,285.82
35.800,-0.120,286.14
35.817,0.081,286.47
35.833,0.512,286.80
35.850,0.838,287.13
35.867,0.913,287.45
35.883,0.705,287.78
35.900,0.372,288.11
35.917,0.054,288.44
35.933,-0.119,288.76
35.950,-0.186,289.09
35.967,-0.179,289.42
35.983,-0.114,289.75
36.000,-0.069,290.08
36.017,-0.139,290.40
36.033,-0.278,290.73
36.050,-0.320,291.06
36.067,-0.198,291.39
36.083,-0.069,291.72
36.100,-0.033,292.05
36.117,-0.094,292.37
36.133,-0.153,292.70
36.150,0.029,293.03
36.167,0.428,293.36
36.183,0.750,293.69
36.200,0.805,294.02
36.217,0.653,294.35
36.233,0.463,294.68
36.250,0.319,295.00
36.267,0.275,295.33
36.283,0.285,295.66
36.300,0.266,295.99
36.317,0.291,296.32
36.333,0.250,296.65
36.350,0.071,296.98
36.367,-0.113,297.31
36.383,-0.205,297.64
36.400,-0.203,297.97
36.417,-0.210,298.29
36.433,-0.236,298.62
36.450,-0.237,298.95
36.467,-0.189,299.28
36.483,-0.159,299.61
36.500,-0.211,299.94
36.517,-0.271,300.27
36.533,-0.278,300.60
36.550,-0.164,300.93
36.567,-0.053,301.26
36.583,-0.090,301.59
36.600,-0.157,301.92
36.617,-0.141,302.25
36.633,-0.126,302.58
36.650,-0.146,302.91
36.667,-0.060,303.24
36.683,0.038,303.57
36.700,0.124,303.90
36.717,0.298,304.23
36.733,0.310,304.56
36.750,0.146,304.89
36.767,0.007,305.22
36.783,-0.067,305.55
36.800,-0.158,305.88
36.817,-0.189,306.21
36.833,-0.162,306.54
36.850,-0.193,306.87
36.867,-0.246,307.20
36.883,-0.261,307.53
36.900,-0.188,307.86
36.917,0.035,308.19
36.933,0.241,308.52
36.950,0.218,308.85
36.967,-0.020,309.19
36.983,-0.252,309.52
37.000,-0.305,309.85
37.017,-0.116,310.18
37.033,0.083,310.51
37.050,0.134,310.84
37.067,0.112,311.17
37.083,-0.012,311.50
37.100,-0.170,311.83
37.117,-0.288,312.16
37.133,-0.349,312.49
37.150,-0.349,312.83
37.167,-0.288,313.16
37.183,-0.243,313.49
37.200,-0.262,313.82
37.217,-0.317,314.15
37.233,-0.367,314.48
37.250,-0.407,314.81
37.267,-0.394,315.14
37.283,-0.354,315.48
37.300,-0.325,315.81
37.317,-0.308,316.14
37.333,-0.319,316.47
37.350,-0.400,316.80
37.367,-0.438,317.13
37.383,-0.443,317.47
37.400,-0.334,317.80
37.417,-0.232,318.13
37.433,-0.195,318.46
37.450,-0.230,318.79
37.467,-0.223,319.12
37.483,-0.168,319.46
37.500,-0.150,319.79
37.517,-0.157,320.12
37.533,-0.210,320.45
37.550,-0.307,320.78
37.567,-0.250,321.12
37.583,-0.179,321.45
37.600,-0.063,321.78
37.617,-0.035,322.11
37.633,0.027,322.44
37.650,-0.017,322.78
37.667,-0.070,323.11
37.683,-0.068,323.44
37.700,-0.082,323.77
37.717,-0.123,324.11
37.733,-0.009,324.44
37.750,0.033,324.77
37.767,0.066,325.10
37.783,0.003,325.43
37.800,-0.007,325.77
37.817,-0.055,326.10
37.833,-0.015,326.43
37.850,0.026,326.76
37.867,-0.017,327.10
37.883,-0.029,327.43
37.900,0.022,327.76
37.917,-0.025,328.10
37.933,-0.162,328.43
37.950,-0.305,328.76
37.967,-0.350,329.09
37.983,-0.324,329.43
38.000,-0.204,329.76
38.017,-0.194,330.09
38.033,-0.337,330.42
38.050,-0.387,330.76
38.067,-0.332,331.09
38.083,-0.240,331.42
38.100,-0.149,331.76
38.117,-0.152,332.09
38.133,-0.166,332.42
38.150,-0.170,332.76
38.167,-0.078,333.09
38.183,0.006,333.42
38.200,0.011,333.76
38.217,0.056,334.09
38.233,0.060,334.42
38.250,0.039,334.75
38.267,0.097,335.09
38.283,0.061,335.42
38.300,0.043,335.75
38.317,-0.074,336.09
38.333,-0.063,336.42
38.350,-0.086,336.75
38.367,-0.155,337.09
38.383,-0.159,337.42
38.400,-0.181,337.76
38.417,-0.089,338.09
38.433,0.019,338.42
38.450,0.017,338.76
38.467,-0.109,339.09
38.483,-0.250,339.42
38.500,-0.366,339.76
38.517,-0.442,340.09
38.533,-0.380,340.42
38.550,-0.295,340.76
38.567,-0.075,341.09
38.583,0.284,341.42
38.600,0.492,341.76
38.617,0.552,342.09
38.633,0.427,342.43
38.650,0.149,342.76
38.667,-0.153,343.09
38.683,-0.217,343.43
38.700,-0.126,343.76
38.717,-0.099,344.10
38.733,-0.039,344.43
38.750,-0.022,344.76
38.767,-0.073,345.10
38.783,-0.015,345.43
38.800,0.075,345.77
38.817,0.081,346.10
38.833,0.053,346.43
38.850,-0.050,346.77
38.867,-0.143,347.10
38.883,-0.195,347.44
38.900,-0.148,347.77
38.917,-0.130,348.10
38.933,-0.131,348.44
38.950,-0.099,348.77
38.967,-0.028,349.11
38.983,0.103,349.44
39.000,0.236,349.78
39.017,0.289,350.11
39.033,0.376,350.44
39.050,0.556,350.78
39.067,0.799,351.11
39.083,1.073,351.45
39.100,1.307,351.78
39.117,1.390,352.12
39.133,1.223,352.45
39.150,0.940,352.78
39.167,0.668,353.12
39.183,0.481,353.45
39.200,0.414,353.79
39.217,0.360,354.12
39.233,0.325,354.46
39.250,0.300,354.79
39.267,0.258,355.13
39.283,0.189,355.46
39.300,0.111,355.80
39.317,0.116,356.13
39.333,0.170,356.46
39.350,0.273,356.80
39.367,0.336,357.13
39.383,0.250,357.47
39.400,0.147,357.80
39.417,0.084,358.14
39.433,0.084,358.47
39.450,0.095,358.81
39.467,0.054,359.14
39.483,0.106,359.48
39.500,0.367,359.81
39.517,0.661,360.15
39.533,0.775,360.48
39.550,0.639,360.82
39.567,0.365,361.15
39.583,0.179,361.49
39.600,0.220,361.82
39.617,0.269,362.16
39.633,0.109,362.49
39.650,-0.031,362.83
39.667,-0.046,363.16
39.683,0.006,363.50
39.700,0.047,363.83
39.717,0.032,364.17
39.733,-0.078,364.50
39.750,-0.196,364.84
39.767,-0.230,365.17
39.783,-0.291,365.51
39.800,-0.211,365.84
39.817,0.194,366.18
39.833,0.708,366.51
39.850,0.939,366.85
39.867,0.679,367.18
39.883,0.141,367.52
39.900,-0.381,367.85
39.917,-0.494,368.19
39.933,-0.276,368.52
39.950,-0.138,368.86
39.967,-0.148,369.19
39.983,-0.202,369.53
40.000,-0.231,369.86
40.017,-0.189,370.20
40.033,-0.087,370.53
40.050,-0.031,370.87
40.067,-0.104,371.20
40.083,-0.185,371.54
40.100,-0.202,371.87
40.117,-0.188,372.21
40.133,-0.204,372.54
40.150,-0.257,372.88
40.167,-0.257,373.21
40.183,-0.186,373.55
40.200,-0.124,373.88
40.217,-0.144,374.22
40.233,-0.259,374.55
40.250,-0.374,374.89
40.267,-0.348,375.23
40.283,-0.270,375.56
40.300,-0.270,375.90
40.317,-0.347,376.23
40.333,-0.383,376.57
40.350,-0.320,376.90
40.367,-0.129,377.24
40.383,0.013,377.57
40.400,0.047,377.91
40.417,0.012,378.24
40.433,0.016,378.58
40.450,0.022,378.91
40.467,0.048,379.25
40.483,-0.004,379.59
40.500,-0.069,379.92
40.517,-0.094,380.26
40.533,-0.056,380.59
40.550,-0.031,380.93
40.567,0.016,381.26
40.583,-0.029,381.60
40.600,-0.038,381.93
40.617,0.185,382.27
40.633,0.731,382.60
40.650,1.175,382.94
40.667,1.330,383.28
40.683,1.005,383.61
40.700,0.459,383.95
40.717,0.107,384.28
40.733,0.023,384.62
40.750,-0.045,384.95
40.767,-0.144,385.29
40.783,-0.188,385.62
40.800,-0.149,385.96
40.817,-0.072,386.29
40.833,0.063,386.63
40.850,0.097,386.97
40.867,0.059,387.30
40.883,0.088,387.64
40.900,0.043,387.97
40.917,-0.048,388.31
40.933,-0.191,388.64
40.950,-0.263,388.98
40.967,-0.305,389.31
40.983,-0.378,389.65
41.000,-0.360,389.99
41.017,-0.339,390.32
41.033,-0.362,390.66
41.050,-0.256,390.99
41.067,-0.185,391.33
41.083,-0.054,391.66
41.100,-0.033,392.00
41.117,-0.030,392.34
41.133,-0.162,392.67
41.150,-0.268,393.01
41.167,-0.219,393.34
41.183,-0.093,393.68
41.200,-0.040,394.01
41.217,-0.097,394.35
41.233,-0.270,394.68
41.250,-0.333,395.02
41.267,-0.318,395.36
41.283,-0.155,395.69
41.300,-0.071,396.03
41.317,0.022,396.36
41.333,0.031,396.70
41.350,0.037,397.03
41.367,-0.035,397.37
41.383,-0.087,397.70
41.400,-0.070,398.04
41.417,-0.137,398.38
41.433,-0.156,398.71
41.450,-0.056,399.05
41.467,-0.001,399.38
41.483,0.044,399.72
41.500,0.014,400.05
