VERSION=1.3
ExportFileName=PM JS 16_2025-05-14_13-24-16_labchip_PURE_Data_E5
SampleLabel=E5
SampleName=PM JS 16
SampleComment=
SampleAreaConcRatio=0.014977
SampleLowerMarkerTime=12.18
SampleUpperMarkerTime=-1.00
SamplePeakTimes=12.18,15.63,16.28,16.77,17.32,17.65,17.90,18.20,18.32,18.45,18.57,18.78,18.92,19.08,19.38,19.77,20.10,20.70,21.05,21.47,22.33,22.92,23.28,23.92,25.55,26.12
SamplePeakSizes=1.384,9.140,11.808,14.082,16.981,18.903,20.426,22.348,23.124,24.029,24.837,26.380,27.356,28.605,30.933,34.056,36.908,42.354,45.714,49.889,59.162,65.839,70.209,78.060,99.979,108.104
SamplePeakQuantities=,,2.3024,2.0880,14.0090,3.0818,7.9113,13.4738,83.3030,98.8390,106.6289,23.8848,6.4409,18.7550,11.6161,45.8642,300.1245,314.4621,611.0756,182.7420,298.5630,205.5265,25.9968,52.0991,94.9919,63.0426
PlateFileName=2025-05-14_13-24-16_labchip_PURE
PlateAssayName=HT Protein Express 200
PlateBarCode=N/A
WellAquisitionTime=5/14/2025 2:05:13 PM 
PlateDataFrequency=60
PlateDataStartTime=11.00
PlateDataEndTime=42.00
PlateConcUnits=ng/ul
PlateSizeUnits=kDa
PlateLadderSizes=1.40,15.90,20.40,28.90,48.40,68.40,119.20
ChipID=H296P-0563N-03
Operator=ACJS
DATA
Time,Value,Size
36.833,0.038,293.02
36.850,0.070,293.34
36.867,0.021,293.66
36.883,-0.012,293.98
36.900,-0.094,294.30
36.917,-0.089,294.62
36.933,-0.039,294.94
36.950,0.032,295.26
36.967,0.051,295.57
36.983,0.001,295.89
37.000,-0.073,296.21
37.017,-0.148,296.53
37.033,-0.103,296.85
37.050,-0.028,297.17
37.067,-0.105,297.49
37.083,-0.228,297.81
37.100,-0.347,298.13
37.117,-0.473,298.45
37.133,-0.421,298.77
37.150,-0.340,299.09
37.167,-0.297,299.41
37.183,-0.239,299.73
37.200,-0.131,300.05
37.217,-0.070,300.37
37.233,-0.154,300.69
37.250,-0.264,301.01
37.267,-0.292,301.33
37.283,-0.306,301.65
37.300,-0.213,301.97
37.317,-0.127,302.29
37.333,-0.059,302.61
37.350,-0.004,302.93
37.367,-0.012,303.25
37.383,-0.096,303.57
37.400,-0.309,303.89
37.417,-0.464,304.21
37.433,-0.448,304.53
37.450,-0.352,304.85
37.467,-0.212,305.17
37.483,-0.157,305.49
37.500,-0.162,305.81
37.517,-0.145,306.13
37.533,-0.117,306.45
37.550,-0.021,306.77
37.567,0.063,307.10
37.583,0.075,307.42
37.600,0.005,307.74
37.617,-0.083,308.06
37.633,-0.152,308.38
37.650,-0.237,308.70
37.667,-0.185,309.02
37.683,0.109,309.34
37.700,0.564,309.66
37.717,0.887,309.98
37.733,0.875,310.30
37.750,0.553,310.63
37.767,0.101,310.95
37.783,-0.192,311.27
37.800,-0.288,311.59
37.817,-0.321,311.91
37.833,-0.328,312.23
37.850,-0.135,312.55
37.867,0.297,312.87
37.883,0.638,313.20
37.900,0.659,313.52
37.917,0.403,313.84
37.933,0.016,314.16
37.950,-0.240,314.48
37.967,-0.257,314.80
37.983,-0.132,315.12
38.000,-0.087,315.45
38.017,-0.144,315.77
38.033,-0.196,316.09
38.050,-0.261,316.41
38.067,-0.299,316.73
38.083,-0.195,317.05
38.100,-0.042,317.38
38.117,0.076,317.70
38.133,0.098,318.02
38.150,0.014,318.34
38.167,-0.111,318.66
38.183,-0.174,318.99
38.200,-0.096,319.31
38.217,0.019,319.63
38.233,0.091,319.95
38.250,0.065,320.27
38.267,-0.042,320.60
38.283,-0.076,320.92
38.300,-0.083,321.24
38.317,-0.096,321.56
38.333,-0.037,321.89
38.350,0.047,322.21
38.367,0.000,322.53
38.383,-0.185,322.85
38.400,-0.256,323.18
38.417,-0.162,323.50
38.433,0.117,323.82
38.450,0.412,324.14
38.467,0.426,324.46
38.483,0.196,324.79
38.500,-0.114,325.11
38.517,-0.181,325.43
38.533,0.015,325.76
38.550,0.276,326.08
38.567,0.448,326.40
38.583,0.348,326.72
38.600,0.035,327.05
38.617,-0.298,327.37
38.633,-0.456,327.69
38.650,-0.378,328.01
38.667,-0.243,328.34
38.683,-0.105,328.66
38.700,-0.069,328.98
38.717,-0.138,329.31
38.733,-0.285,329.63
38.750,-0.409,329.95
38.767,-0.371,330.27
38.783,-0.212,330.60
38.800,-0.060,330.92
38.817,0.017,331.24
38.833,0.017,331.57
38.850,-0.038,331.89
38.867,-0.084,332.21
38.883,-0.101,332.54
38.900,-0.161,332.86
38.917,-0.190,333.18
38.933,-0.152,333.51
38.950,-0.132,333.83
38.967,-0.119,334.15
38.983,-0.017,334.48
39.000,0.136,334.80
39.017,0.255,335.12
39.033,0.285,335.45
39.050,0.146,335.77
39.067,-0.046,336.09
39.083,-0.129,336.42
39.100,-0.150,336.74
39.117,-0.112,337.06
39.133,-0.104,337.39
39.150,-0.123,337.71
39.167,-0.116,338.03
39.183,-0.129,338.36
39.200,-0.238,338.68
39.217,-0.233,339.00
39.233,-0.097,339.33
39.250,0.014,339.65
39.267,0.039,339.98
39.283,0.033,340.30
39.300,0.036,340.62
39.317,0.088,340.95
39.333,0.176,341.27
39.350,0.274,341.59
39.367,0.321,341.92
39.383,0.501,342.24
39.400,0.672,342.57
39.417,0.645,342.89
39.433,0.508,343.21
39.450,0.241,343.54
39.467,0.016,343.86
39.483,-0.041,344.19
39.500,-0.065,344.51
39.517,-0.071,344.83
39.533,-0.076,345.16
39.550,-0.168,345.48
39.567,-0.208,345.81
39.583,-0.133,346.13
39.600,0.069,346.45
39.617,0.152,346.78
39.633,0.104,347.10
39.650,0.102,347.43
39.667,0.044,347.75
39.683,0.106,348.08
39.700,0.188,348.40
39.717,0.154,348.72
39.733,0.025,349.05
39.750,-0.075,349.37
39.767,-0.111,349.70
39.783,-0.108,350.02
39.800,-0.116,350.34
39.817,-0.112,350.67
39.833,-0.161,350.99
39.850,-0.180,351.32
39.867,-0.239,351.64
39.883,-0.274,351.97
39.900,-0.258,352.29
39.917,-0.204,352.62
39.933,-0.034,352.94
39.950,0.159,353.26
39.967,0.171,353.59
39.983,0.055,353.91
40.000,-0.034,354.24
40.017,-0.009,354.56
40.033,0.064,354.89
40.050,0.097,355.21
40.067,0.088,355.54
40.083,-0.021,355.86
40.100,-0.106,356.19
40.117,-0.106,356.51
40.133,-0.139,356.83
40.150,-0.197,357.16
40.167,-0.247,357.48
40.183,-0.222,357.81
40.200,-0.248,358.13
40.217,-0.279,358.46
40.233,-0.172,358.78
40.250,0.072,359.11
40.267,0.284,359.43
40.283,0.403,359.76
40.300,0.302,360.08
40.317,0.087,360.41
40.333,-0.023,360.73
40.350,-0.003,361.06
40.367,-0.021,361.38
40.383,-0.060,361.71
40.400,-0.111,362.03
40.417,-0.103,362.36
40.433,-0.144,362.68
40.450,-0.053,363.01
40.467,0.193,363.33
40.483,0.359,363.66
40.500,0.479,363.98
40.517,0.388,364.31
40.533,0.251,364.63
40.550,0.118,364.96
40.567,0.087,365.28
40.583,0.046,365.61
40.600,-0.117,365.93
40.617,-0.224,366.26
40.633,-0.265,366.58
40.650,-0.289,366.91
40.667,-0.129,367.23
40.683,0.010,367.56
40.700,0.142,367.88
40.717,0.134,368.21
40.733,0.158,368.53
40.750,0.120,368.86
40.767,0.025,369.18
40.783,-0.033,369.51
40.800,-0.104,369.83
40.817,-0.111,370.16
40.833,-0.044,370.48
40.850,0.030,370.81
40.867,0.012,371.13
40.883,0.005,371.46
40.900,0.024,371.78
40.917,-0.004,372.11
40.933,-0.116,372.43
40.950,-0.215,372.76
40.967,-0.248,373.08
40.983,-0.270,373.41
41.000,-0.183,373.73
41.017,-0.117,374.06
41.033,-0.181,374.38
41.050,-0.066,374.71
41.067,-0.129,375.03
41.083,0.032,375.36
41.100,0.344,375.68
41.117,0.483,376.01
41.133,0.561,376.33
41.150,0.503,376.66
41.167,0.507,376.99
41.183,0.453,377.31
41.200,0.403,377.64
41.217,0.401,377.96
41.233,0.130,378.29
41.250,0.165,378.61
41.267,0.251,378.94
41.283,0.326,379.26
41.300,0.308,379.59
41.317,0.164,379.91
41.333,0.000,380.24
41.350,-0.107,380.56
41.367,-0.086,380.89
41.383,-0.009,381.21
41.400,-0.025,381.54
41.417,-0.065,381.87
41.433,-0.155,382.19
41.450,-0.160,382.52
41.467,-0.203,382.84
41.483,-0.173,383.17
41.500,-0.099,383.49
41.517,-0.057,383.82
41.533,-0.076,384.14
41.550,-0.085,384.47
41.567,-0.082,384.79
41.583,-0.113,385.12
41.600,-0.079,385.44
41.617,-0.064,385.77
41.633,-0.031,386.10
41.650,-0.075,386.42
41.667,-0.168,386.75
