VERSION=1.3
ExportFileName=PM HZ 4_2025-05-14_13-24-16_labchip_PURE_Data_C4
SampleLabel=C4
SampleName=PM HZ 4
SampleComment=
SampleAreaConcRatio=0.011999
SampleLowerMarkerTime=12.22
SampleUpperMarkerTime=-1.00
SamplePeakTimes=12.22,15.57,16.30,16.55,16.78,16.97,17.17,17.33,17.65,17.90,18.18,18.30,18.43,18.53,18.77,18.92,19.07,19.37,19.75,20.07,20.67,20.97,21.42,22.25,22.90,23.90,24.73,25.48,26.08,27.17,39.73
SamplePeakSizes=1.298,8.794,11.841,13.014,14.172,15.125,16.209,17.147,19.017,20.576,22.431,23.223,24.146,24.852,26.546,27.668,28.817,31.192,34.379,37.138,42.677,45.597,50.161,59.179,66.706,79.081,90.085,100.486,109.125,125.383,349.455
SamplePeakQuantities=,,11.3672,3.2457,6.7616,3.9461,3.8010,39.8085,9.7678,22.0391,29.2756,178.8153,205.4996,334.3067,52.4276,14.0960,41.6631,23.2472,90.6392,774.7618,878.9955,1035.3837,507.1934,922.8405,813.4781,128.9957,35.9444,296.4484,185.6379,32.0014,5.1457
PlateFileName=2025-05-14_13-24-16_labchip_PURE
PlateAssayName=HT Protein Express 200
PlateBarCode=N/A
WellAquisitionTime=5/14/2025 1:57:35 PM 
PlateDataFrequency=60
PlateDataStartTime=11.00
PlateDataEndTime=42.00
PlateConcUnits=ng/ul
PlateSizeUnits=kDa
PlateLadderSizes=1.40,15.90,20.40,28.90,48.40,68.40,119.20
ChipID=H296P-0563N-03
Operator=ACJS
DATA
Time,Value,Size
3.283,-2.256,0.00
3.300,-2.204,0.00
3.317,-2.185,0.00
3.333,-2.238,0.00
3.350,-2.341,0.00
3.367,-2.550,0.00
3.383,-2.911,0.00
3.400,-3.408,0.00
3.417,-3.974,0.00
3.433,-4.497,0.00
3.450,-4.904,0.00
3.467,-5.260,0.00
3.483,-5.614,0.00
3.500,-5.910,0.00
3.517,-6.132,0.00
3.533,-6.325,0.00
3.550,-6.515,0.00
3.567,-6.719,0.00
3.583,-6.877,0.00
3.600,-6.929,0.00
3.617,-6.916,0.00
3.633,-6.934,0.00
3.650,-7.004,0.00
3.667,-7.077,0.00
3.683,-7.127,0.00
3.700,-7.146,0.00
3.717,-7.143,0.00
3.733,-7.128,0.00
3.750,-7.096,0.00
3.767,-7.075,0.00
3.783,-7.071,0.00
3.800,-7.101,0.00
3.817,-7.172,0.00
3.833,-7.236,0.00
3.850,-7.251,0.00
3.867,-7.224,0.00
3.883,-7.182,0.00
3.900,-7.148,0.00
3.917,-7.151,0.00
3.933,-7.194,0.00
3.950,-7.203,0.00
3.967,-7.199,0.00
3.983,-7.233,0.00
4.000,-7.295,0.00
4.017,-7.347,0.00
4.033,-7.377,0.00
4.050,-7.402,0.00
4.067,-7.409,0.00
4.083,-7.393,0.00
4.100,-7.361,0.00
4.117,-7.319,0.00
4.133,-7.312,0.00
4.150,-7.341,0.00
4.167,-7.369,0.00
4.183,-7.343,0.00
4.200,-7.329,0.00
4.217,-7.369,0.00
4.233,-7.443,0.00
4.250,-7.486,0.00
4.267,-7.505,0.00
4.283,-7.536,0.00
4.300,-7.591,0.00
4.317,-7.651,0.00
4.333,-7.666,0.00
4.350,-7.640,0.00
4.367,-7.662,0.00
4.383,-7.695,0.00
4.400,-7.673,0.00
4.417,-7.584,0.00
4.433,-7.523,0.00
4.450,-7.502,0.00
4.467,-7.530,0.00
4.483,-7.553,0.00
4.500,-7.541,0.00
4.517,-7.493,0.00
4.533,-7.452,0.00
4.550,-7.406,0.00
4.567,-7.345,0.00
4.583,-7.308,0.00
4.600,-7.302,0.00
4.617,-7.308,0.00
4.633,-7.322,0.00
4.650,-7.292,0.00
4.667,-7.202,0.00
4.683,-7.062,0.00
4.700,-6.960,0.00
4.717,-6.891,0.00
4.733,-6.852,0.00
4.750,-6.809,0.00
4.767,-6.707,0.00
4.783,-6.521,0.00
4.800,-6.335,0.00
4.817,-6.172,0.00
4.833,-6.064,0.00
4.850,-5.964,0.00
4.867,-5.850,0.00
4.883,-5.644,0.00
4.900,-5.361,0.00
4.917,-5.078,0.00
4.933,-4.822,0.00
4.950,-4.602,0.00
4.967,-4.480,0.00
4.983,-4.306,0.00
5.000,-4.064,0.00
5.017,-3.719,0.00
5.033,-3.358,0.00
5.050,-3.013,0.00
5.067,-2.788,0.00
5.083,-2.653,0.00
5.100,-2.469,0.00
5.117,-2.253,0.00
